ts,p0,p1,p2,p3
76.5741210,-0.0549625,196.0774542,175.6709697,153.0435305
76.6050360,0.0044440,196.2250050,175.9900020,152.7746920
76.6369730,0.0422686,196.6303347,175.7582643,152.3424419
76.6728760,0.0600097,196.5555109,175.9112830,152.8946046
76.7027950,0.0675771,196.6183330,176.1653823,152.6418576
76.7327210,0.0713581,196.1993155,175.7722972,152.8863499
76.7785960,0.0628039,196.3552353,175.9241157,153.2336995
76.8125360,0.0395545,196.5239681,175.6997679,153.4661419
76.8454470,0.0115241,196.1177487,176.1338007,153.4432592
76.8753730,-0.0089095,195.8610272,175.8739174,153.3208459
76.9092810,-0.0272365,196.5514263,175.7137405,153.0331458
76.9427900,-0.0536077,196.1727083,175.7178469,152.9358427
76.9766990,-0.0819916,196.1460359,175.8380275,153.4520397
77.0056200,-0.0987568,196.4073099,176.0070872,152.7953832
77.0415230,-0.0986437,196.3912912,175.8520716,153.3365849
77.0685190,-0.0992457,196.4579765,175.3649671,153.1151165
77.0994360,-0.1093133,196.4025157,175.9790356,152.5811121
77.1333440,-0.1188749,196.0316213,175.4158107,152.3760322
77.1822120,-0.1272560,196.3979352,175.8087499,152.5770214
77.2151230,-0.1376045,195.8443533,175.2809843,152.6584975
77.2450420,-0.1589993,196.3552698,175.2549357,152.3224663
77.2760590,-0.1913755,196.4990960,175.3331659,152.4808156
77.3079770,-0.2079355,195.8237832,175.9174109,152.6486703
77.3408880,-0.1871057,196.2872447,175.6885262,152.7674209
77.3718050,-0.1322808,196.1307424,175.9884405,152.6841056
77.4067970,-0.0481585,196.6794133,176.1890744,152.8697016
77.4367320,0.0573373,196.5100759,176.0794937,152.6593418
77.4706470,0.1547169,196.1121355,175.7057821,152.6170959
77.5015630,0.2085295,196.5109408,175.3703741,152.6919431
77.5344740,0.2145765,196.6274549,175.8896794,153.0975952
77.5813480,0.1975600,195.9715630,175.7061180,152.9229999
77.6142590,0.1753254,196.4956583,176.0123183,152.7211228
77.6441780,0.1605594,196.2256833,176.0643087,153.2474879
77.6791540,0.1626356,196.3473663,176.2516870,153.0541847
77.7090720,0.1770160,196.8720777,176.0311709,152.8447526
77.7430090,0.1853601,196.5027404,175.8342800,153.2048829
77.7729280,0.1806651,196.6032664,176.2123149,153.0392575
77.8048730,0.1660565,195.8040621,175.7139586,153.1959379
77.8387810,0.1371212,196.3835407,176.0058128,152.9553335
77.8706950,0.0996444,196.3686219,175.9107071,153.1994777
77.9006150,0.0610778,196.6394675,175.9059039,152.8560106
77.9365180,0.0231076,196.6764943,175.9230614,152.8520800
77.9804150,-0.0089011,197.0535226,175.9983781,152.8813989
78.0143240,-0.0412394,196.2499253,175.4698795,152.9377676
78.0462600,-0.0791020,196.6580295,176.0046088,152.8377714
78.0762580,-0.1168570,196.1742136,175.3907033,152.6426568
78.1101670,-0.1582079,196.0852358,175.6115043,152.5495963
78.1410820,-0.1979835,196.4517513,175.6200978,152.9147790
78.1710010,-0.2237159,196.6901961,175.6417295,153.2626445
78.2049100,-0.2365334,196.2257518,175.4595698,152.5867357
78.2348300,-0.2377115,196.4128164,175.7090197,152.8697268
78.2667450,-0.2233165,196.1858781,175.5992758,152.8910682
78.3016500,-0.1951965,196.2933493,175.6624788,152.9649018
78.3325660,-0.1550017,195.7577221,175.8183922,153.1773820
78.3814440,-0.1094178,196.3446943,175.4382245,153.2432379
78.4143840,-0.0756935,195.9378285,175.4544076,152.8248079
78.4453060,-0.0574433,196.5988132,175.5184552,153.1089208
78.4752250,-0.0520451,195.3052141,175.2347343,152.5333069
78.5101310,-0.0604164,196.2188679,175.3775625,152.8043855
78.5380610,-0.0672938,196.3414019,175.6957136,153.0008069
78.5719700,-0.0562740,195.9769185,175.5665468,153.2325140
78.6059530,-0.0257871,196.3194681,175.8419158,152.8346165
78.6378670,0.0239690,196.3587534,175.8537930,152.2554364
78.6727720,0.0813330,196.2698318,175.5881358,152.9702399
78.7006970,0.1319100,196.2606005,175.8978495,152.7017651
78.7346060,0.1773186,196.1271768,175.8724251,152.6744950
78.7825150,0.2189410,195.7555062,175.9681754,152.9107901
78.8134310,0.2434070,195.7961657,175.4663753,152.7497765
78.8463430,0.2336258,195.8999601,175.5285258,152.8331339
78.8772590,0.1990211,196.1282845,175.8426416,152.7816965
78.9091730,0.1614208,195.8804741,175.6889313,152.8844918
78.9400890,0.1229712,195.9563512,175.5931811,152.8351604
78.9779870,0.0784843,196.2208901,175.4986791,152.9328389
79.0069090,0.0252884,195.8068883,175.3078837,152.9162851
79.0381720,-0.0407322,195.7204387,175.0910269,152.1794616
79.0680910,-0.1193966,195.5461127,175.0217176,152.6298096
79.1000050,-0.1918996,196.4028704,175.4588640,152.4890843
79.1319190,-0.2340705,195.7010982,175.3161175,152.3881468
79.1807870,-0.2402857,196.0073320,175.5027495,152.7195519
79.2127010,-0.2165263,195.9765919,175.3660980,152.6312240
79.2446220,-0.1779082,195.6204747,175.1985117,152.9123089
79.2755380,-0.1375087,196.1994977,175.3670517,152.8622803
79.3094470,-0.0911304,196.2494012,175.5515968,152.7701597
79.3393900,-0.0419338,195.7926647,175.1450154,152.7271643
79.3732980,-0.0095760,196.4224363,175.0785671,152.4724062
79.4082040,0.0046251,196.3792826,175.3874209,153.1225761
79.4351320,0.0123047,195.8768527,175.1081269,152.4234557
79.4660530,0.0083017,195.3866377,174.9612572,152.4348686
79.4979670,-0.0057910,195.4114752,175.2964275,152.4310599
79.5319090,-0.0080548,195.4752446,175.4933294,152.2759166
79.5779770,0.0208673,195.8811574,175.8305967,152.8888666
79.6118850,0.0758034,195.7853863,175.3938910,152.4334198
79.6452350,0.1413153,196.0253228,175.9912922,152.5020518
79.6791440,0.2021443,195.0812494,175.1604231,152.7382623
79.7080650,0.2286082,195.2352941,175.1867697,152.8732422
79.7419810,0.2151073,195.1535873,175.3878278,152.5563582
79.7740110,0.1939541,195.5481038,175.8925150,152.4085828
79.8039430,0.1751259,195.2498018,175.0256639,152.9110186
79.8378680,0.1453330,195.8959630,175.6346656,152.8714601
79.8677870,0.1032310,195.1410079,174.9330040,152.2280632
79.9006980,0.0407003,195.7032890,174.9059282,152.4594622
79.9356040,-0.0327759,195.3865646,175.3851734,152.5922687
79.9834750,-0.0794953,195.4852897,175.6190193,152.5728579
80.0094050,-0.1012958,195.0560886,174.6930458,152.8546839
80.0453980,-0.1222692,196.0822709,175.3453187,152.7832669
80.0763820,-0.1397664,194.8187481,174.8837140,152.2960546
80.1112620,-0.1481180,195.3871484,175.2708438,152.6983285
80.1408320,-0.1452835,195.5804752,175.0426484,152.6838652
80.1717480,-0.1238757,196.2864332,175.5694444,152.8187399
80.2027340,-0.0628232,196.1461871,176.1527178,152.9874410
80.2366420,0.0353833,195.7338403,175.3918351,152.9555733
80.2695530,0.1347509,196.1668833,175.8871113,153.1492851
80.3044840,0.2177956,196.4066460,175.5822772,152.3011675
80.3324080,0.2765081,196.1586000,175.7406000,152.9575000
80.3802900,0.3002661,195.6120673,175.3894164,152.9035608
80.4156580,0.2938279,196.4133442,175.9614524,152.5895037
80.4435820,0.2766833,196.3239788,175.8182363,152.7533207
80.4764930,0.2580912,195.7603149,175.9539565,153.0281044
80.5084310,0.2316860,196.3182046,175.6308987,153.0021040
80.5403450,0.1918280,196.2147510,175.8125063,152.7607977
80.5722590,0.1522900,196.5095893,176.2002209,152.8415504
80.6041720,0.1229090,196.1065165,175.7070546,152.7815863
80.6360870,0.0946720,196.0898832,176.0676121,153.1510037
80.6699950,0.0624644,196.0802549,175.6301902,152.6584686
80.6979190,0.0171592,196.1968328,175.5976043,152.6689676
80.7328640,-0.0443134,195.6504033,175.5678582,152.1373096
80.7827290,-0.1166796,196.2168357,175.3260649,152.3684584
80.8126670,-0.1923097,196.4565916,175.5790796,152.3991158
80.8455780,-0.2585239,195.9760189,175.3504392,152.7735123
80.8764940,-0.3053012,196.3155124,175.6843864,152.0554881
80.9074110,-0.3275866,195.9079106,175.3880837,152.4073068
80.9433140,-0.3366408,195.8072265,175.2007469,152.3701050
80.9752280,-0.3427755,195.7244511,175.3336327,152.5520958
81.0061610,-0.3288656,196.6209269,175.8889901,152.1598867
81.0400690,-0.2844182,195.8467638,175.3819011,152.9864209
81.0679940,-0.2289750,195.8630875,175.4960583,152.5634168
81.1009050,-0.1839929,195.8494132,175.0857370,152.8800477
81.1318210,-0.1596367,195.5702775,175.2254054,152.6709440
81.1796920,-0.1502779,195.8135238,175.2524970,152.6543148
81.2106090,-0.1440879,195.7403817,175.2522234,153.1572899
81.2435200,-0.1344863,195.3447447,175.3398398,152.6362362
81.2764310,-0.1093603,195.7029188,175.6927229,152.5274890
81.3113530,-0.0744042,195.1521826,174.8767192,152.1402232
81.3402800,-0.0455492,195.7333267,175.6108552,152.7960144
81.3711970,-0.0149836,195.6368384,175.2848247,152.7970272
81.4051060,0.0168209,196.2871257,175.2887388,152.5227341
81.4360220,0.0427137,195.5509066,175.3846384,152.0005977
81.4669530,0.0683810,196.2471797,175.4576954,151.8595890
81.4998490,0.0964945,195.9361470,175.4577954,152.3952334
81.5327610,0.1264760,196.0512256,175.5573787,152.3421711
81.5777200,0.1617244,195.7123589,175.7630133,152.4687781
81.6096340,0.1950556,195.8765889,175.2658393,152.5997398
81.6435430,0.2018360,195.1976524,175.0961902,152.8747638
81.6794460,0.1828593,195.8054693,175.6318742,152.3840529
81.7063730,0.1529099,195.1019546,174.9574698,152.3788429
81.7422820,0.1053984,195.6055773,175.1101414,152.6318588
81.7722010,0.0447577,195.2665354,175.0993110,152.6016732
81.8041150,-0.0165024,195.6278537,174.9366962,152.8800718
81.8370720,-0.0758728,195.3362230,174.9174466,152.3629199
81.8689860,-0.1245502,195.6358382,175.0869045,152.3374527
81.9018970,-0.1504165,196.1001694,175.0898036,152.0104655
81.9328140,-0.1524593,196.0108838,175.0329537,152.0192482
81.9807070,-0.1349226,195.5532256,175.1748771,152.5158021
82.0126180,-0.0952471,195.8025337,175.3833702,152.6137141
82.0455290,-0.0427489,195.3682661,174.8927485,152.3271514
82.0764620,0.0032929,196.0331514,175.1965838,152.5429553
82.1093740,0.0443210,195.4652305,175.2850701,152.3213427
82.1402900,0.0920499,196.1592125,175.5438667,152.9464917
82.1722340,0.1413727,195.4270033,175.1377108,152.5501447
82.2061610,0.1807624,195.8863479,175.5375705,152.4252054
82.2361040,0.2075015,195.5584299,175.1943668,152.3685577
82.2680980,0.2143942,195.5898677,175.2047205,152.2727632
82.3040010,0.1958905,195.5455272,175.0846577,152.2784608
82.3319260,0.1599473,195.2394142,175.2665139,152.7548072
82.3797970,0.1157106,195.6934095,175.0389623,152.7891627
82.4167020,0.0710419,195.3210303,175.3461956,152.5029113
82.4436290,0.0351163,195.3696659,175.1698039,152.2882625
82.4775590,0.0080075,196.1323337,175.1760089,152.7567676
82.5074780,-0.0128964,195.5509859,175.2124079,151.9221271
82.5393920,-0.0255600,195.4095923,175.2189285,151.4023045
82.5743050,-0.0336950,195.4948779,175.0528960,152.1136722
82.6072160,-0.0364929,195.8843797,175.4445003,152.2902059
82.6391300,-0.0212707,195.8879302,175.5322821,152.6599226
82.6680520,0.0098494,195.6116214,175.2968251,152.1420727
82.7009630,0.0322716,195.5271434,174.9907853,152.3171074
82.7308820,0.0273861,195.6621461,174.9644625,152.7419323
82.7787530,0.0017681,195.7136000,175.1752000,152.3766000
82.8116640,-0.0202408,195.4276264,175.4685032,152.2449645
82.8445750,-0.0258108,195.9017064,175.2296178,152.7219838
82.8745210,-0.0195920,196.1116251,175.4423773,152.7505028
82.9084290,-0.0049614,195.3657572,175.3512258,152.6810004
82.9433340,0.0201171,196.1580826,175.6953595,152.4972973
82.9742520,0.0578280,195.8216745,175.6103183,152.3322024
83.0042000,0.0995042,196.2028178,175.5682141,152.6155483
83.0411510,0.1294533,195.5484420,175.4303176,152.3862338
83.0670810,0.1391535,195.7980924,175.4656627,152.8715863
83.1029900,0.1308965,195.7549262,175.5100505,152.6068918
83.1319120,0.1109646,196.1053272,175.4791476,152.2156266
83.1817770,0.0920555,196.2356720,175.9327512,152.7406404
83.2126940,0.0872389,196.4859955,175.7388878,152.6300995
83.2446180,0.0856475,195.5407040,175.5006445,152.7483391
83.2735290,0.0749208,196.1497262,175.7586859,152.8815331
83.3104400,0.0535071,195.8276817,175.3191300,152.2331191
83.3403590,0.0129236,195.7149132,175.3185267,152.6599122
83.3722950,-0.0342720,196.2349314,175.8695047,152.8026656
83.4042080,-0.0577862,196.3588750,175.9025045,152.1181674
83.4361220,-0.0546952,195.7249104,175.7455197,152.1874751
83.4710280,-0.0516136,195.7246972,175.2552808,152.6588247
83.4999500,-0.0729388,195.3240284,175.2547840,152.5400473
83.5338580,-0.1140453,195.7690540,175.4229348,152.3939666
83.5778590,-0.1607619,195.3277502,175.1431120,152.4387512
83.6118580,-0.2065020,195.6904881,175.3804771,152.4271883
83.6417780,-0.2448492,195.3274301,175.0990946,152.2583823
83.6767410,-0.2703555,195.6251375,175.4108589,152.4334567
83.7076580,-0.2832562,195.2843157,174.9217782,152.5564436
83.7385790,-0.2816773,196.1836243,175.6007425,152.6757977
83.7714900,-0.2653567,195.4011796,174.7800660,152.5662301
83.8004290,-0.2439823,195.8076923,175.3958749,152.2414308
83.8343370,-0.2213428,195.0243926,174.7913401,152.1681034
83.8672480,-0.2024895,194.9631336,175.0684232,152.1707073
83.9021540,-0.1952429,194.8287624,174.5452669,152.0837511
83.9360620,-0.1988064,195.8211650,174.9377618,152.2364851
83.9829370,-0.2074016,195.1026049,174.4665938,152.1948698
84.0098630,-0.1988959,195.1187663,175.6666333,152.1687362
84.0457660,-0.1470094,195.2500493,175.1020509,152.2766713
84.0756970,-0.0647571,195.4140795,175.2425351,152.4169468
84.1076110,0.0227886,195.0366709,175.1742611,152.5945438
84.1395250,0.1066601,195.4471715,175.2741694,152.5024444
84.1714380,0.1722315,194.7868186,174.8461843,151.7822597
84.2073410,0.2063364,195.2592190,175.0468611,152.6143351
84.2362630,0.1986264,194.0081600,174.2394268,151.9443726
84.2651910,0.1462594,194.5472637,174.7206965,151.8665672
84.3010940,0.0815440,195.3135032,174.9883628,152.1552970
84.3298780,0.0364191,194.8561746,174.8255756,152.2842619
84.3798470,0.0213355,195.7042282,175.3479964,152.6374410
84.4137790,0.0404886,195.1083079,175.0104464,152.5296147
84.4436980,0.0740123,195.1234347,174.8449612,152.5547605
84.4796010,0.1015957,195.0063435,174.9502428,152.5951036
84.5075260,0.1302921,194.7696283,175.3268734,152.0059630
84.5394400,0.1562237,194.7620313,174.5100876,152.4356855
84.5753600,0.1459435,194.3463994,174.2780234,151.7013459
84.6042810,0.1042782,195.7297352,175.1245595,151.9626422
84.6361960,0.0701014,194.6629648,174.7656916,152.0915221
84.6720990,0.0567061,195.0946041,175.1940134,152.0694764
84.7000230,0.0612137,194.9583906,174.8283611,152.0521099
84.7339320,0.0741616,195.2270222,175.0196452,151.8711035
84.7798080,0.0830111,194.6615851,174.6438972,151.6802502
84.8117400,0.0788180,195.0719475,174.7838591,152.4478058
84.8446510,0.0624084,194.8434047,174.6964659,151.9102041
84.8755810,0.0430765,195.3570439,174.8906806,152.4396518
84.9084920,0.0246460,194.8769033,174.6114297,152.0680245
84.9424000,-0.0002744,194.5718938,174.5026152,151.8578901
84.9743570,-0.0284119,194.9029754,174.8614788,152.1614091
85.0042760,-0.0407489,194.5000000,174.9118930,152.1355798
85.0401790,-0.0306112,194.6715629,174.9371328,152.3301998
85.0671070,-0.0129806,195.1218719,174.5268966,151.8318227
85.0980230,-0.0004660,195.3082044,174.9282358,152.2432935
85.1319320,0.0055574,194.3445461,174.4485099,152.0952100
85.1827940,0.0038305,195.0959953,174.8590499,152.2641343
85.2137110,0.0018570,194.5419150,174.7278506,152.4871871
85.2446440,0.0050171,194.8732270,174.8151103,152.0397951
85.2755600,0.0177197,195.1776896,175.0941001,151.8999504
85.3114630,0.0448773,194.4474097,174.9532967,151.6375589
85.3413830,0.0748647,194.6097918,174.8502883,152.1352487
85.3742940,0.0910867,194.9050230,174.6836385,151.9114854
85.4082020,0.0843011,194.7436101,174.5967902,151.6010501
85.4361270,0.0515559,194.7834588,174.4000391,151.9344022
85.4700960,0.0043293,194.9958787,174.8050240,151.7946227
85.5000310,-0.0370862,194.2603919,174.6240103,152.2033848
85.5319450,-0.0702585,194.6353769,174.4954532,151.8978195
85.5798150,-0.1011698,194.2398781,174.5021619,151.7514741
85.6127270,-0.1304249,194.4503096,174.3331367,151.9432812
85.6436430,-0.1599808,194.6132360,174.2831144,152.4819465
85.6735690,-0.1781962,194.9089728,174.7774780,152.2913669
85.7074050,-0.1703568,194.7346718,174.4789883,152.1458518
85.7413130,-0.1394956,194.6144173,174.7787900,151.8978117
85.7722540,-0.0982782,194.9047386,174.3160723,151.9287738
85.8051780,-0.0723851,194.5667765,174.0012599,151.6346191
85.8350970,-0.0756297,194.7041206,174.1890966,152.4039346
85.8690060,-0.0874727,194.8995309,174.4719507,152.0645035
85.9019170,-0.0843999,194.8545169,174.5006389,152.0425636
85.9358490,-0.0668821,194.7664406,174.2701268,152.0535732
85.9827220,-0.0414009,194.9977347,174.6145967,152.2150103
86.0116440,-0.0005979,194.4052048,174.7132397,152.2547991
86.0445560,0.0619048,195.4641797,174.9491391,152.4473580
86.0754720,0.1379395,194.6278541,174.7496293,152.0425027
86.1063880,0.2047714,194.5567805,174.5734634,152.3268293
86.1402970,0.2579415,195.7554250,175.2877762,152.3564603
86.1722110,0.3166893,195.2290106,175.2585731,152.3669689
86.2041240,0.3685185,195.1133511,174.6952268,152.2846131
86.2360380,0.3894599,194.9240732,175.1652991,151.9794365
86.2699470,0.3910638,195.5389578,175.2683197,152.0766052
86.3038550,0.3800555,194.6843877,174.9317889,152.4756955
86.3297850,0.3386906,194.6796655,174.6749003,151.7401537
86.3796510,0.2677184,195.4868316,175.0830008,152.0526736
86.4115640,0.1818572,194.7688507,174.5499555,152.2942979
86.4434780,0.0831385,194.9621414,174.7125111,151.8522133
86.4793810,-0.0223351,195.2294774,174.5088413,151.7374296
86.5083030,-0.1127746,195.2172156,175.1073954,151.9108911
86.5402170,-0.1740736,195.2685811,174.5084459,152.1297695
86.5731280,-0.2164487,194.8761527,174.6936044,152.2182449
86.6040440,-0.2466972,195.5162541,174.5837558,152.1096530
86.6336850,-0.2636996,195.3463366,174.5984158,152.1661386
86.6715820,-0.2666084,195.2767377,174.7273452,152.0787692
86.6995070,-0.2530589,195.1391717,174.6715429,152.2341603
86.7334480,-0.2336903,194.9070788,174.3728814,151.5167498
86.7793480,-0.2281996,194.5146544,174.1407422,151.7206162
86.8092440,-0.2431860,194.3670974,174.2062624,151.3842942
86.8431520,-0.2683439,194.6710605,174.1585780,151.1099461
86.8760640,-0.2878757,194.5198181,174.3860828,151.6750025
86.9079770,-0.2820091,194.5821075,174.6603623,152.1598119
86.9418860,-0.2485933,194.1925874,174.2047425,152.1166683
86.9747970,-0.2053733,194.5319588,174.4105056,151.9724104
87.0067110,-0.1564442,194.6296699,174.4707452,152.0142321
87.0356330,-0.0991632,194.1655958,174.4862734,152.0229751
87.0675470,-0.0408577,194.8672060,174.3799329,151.9239345
87.1034490,0.0049475,194.5721852,174.1681051,151.9463515
87.1373580,0.0287007,194.1326441,174.1893104,151.5925095
87.1772510,0.0345489,194.4393835,174.2235202,151.6137234
87.2101620,0.0297239,194.1061912,174.1056959,151.5047053
87.2420910,0.0200943,194.5309936,174.2630746,151.5401878
87.2760050,0.0132068,194.6550266,174.1709620,151.2303758
87.3109100,0.0085686,194.2053545,174.0527516,151.6645513
87.3398330,0.0037250,194.2953645,174.1431260,151.6152932
87.3737410,0.0069953,194.6037438,174.3304433,151.4964532
